id_director,name_director,id_film
88564,Andreas Johnsen,22285
41159,Ferdinando Baldi,83007
1267491,Jasmine Dellal,32624
220702,Owen Harris,76750
1327402,Michael Hurst,29293
544034,Antoine Blossier,67314
128594,Simon Nuchtern,42710
125544,Tim Fywell,228634
98194,Thomas Kercmar,128264
440885,Jérôme Laperrousaz,74681
1331991,Justin Reardon,277547
103349,Simon Ellis,30545
19707,Charles Band,29542
98132,Jim Wynorski,9940
1168466,Masayuki Asao,118751
15488,Ken Loach,23523
57962,Mort Nathan,24388
95588,Norifumi Suzuki,39885
15002,Dean Parisot,47057
158832,Jonathan Weiss,65456
1418,Albert Maysles,47491
236380,Michael Findlay,121620
204549,Ray Austin,72153
98842,Brad Sykes,27739
204484,Ken Burns,144114
66839,Philippe Lefebvre,106685
108983,Dorothy Arzner,136106
31903,Henry Winkler,60629
55520,Nae Caranfil,137347
173667,Julian Farino,295144
10601,Joseph L. Mankiewicz,20000
101424,Lee Frost,28652
52850,Lina Esco,295698
997235,Jeff Newman,292191
1199049,Anthony Silverston,172391
1289604,Ana Lily Amirpour,252171
557603,Ricardo Trogi,30174
557603,Ricardo Trogi,280218
218933,Luk Wyns,182528
60473,Stan Lathan,20147
108258,Chris Bould,34505
57604,Joel Gallen,26366
92317,Spike Brandt,32916
143593,Xavier Dolan,265177
556172,J.C. Chandor,241239
69371,Jean-Marc Vallée,228970
22140,Kari Skogland,59940
22140,Kari Skogland,68750
91666,David Wickes,24486
69331,Ethan Wiley,28791
52968,Russell Mulcahy,15056
27146,Robert Lieberman,2699
1288774,Cary Bell,253290
120669,Karl Mueller,174678
2632,Chris Rock,284296
84074,Jay Karas,308571
1090613,Greg Carson,311021
1065698,Norman McLaren,246213
1065698,Norman McLaren,127817
1065698,Norman McLaren,210126
1065698,Norman McLaren,246648
1065698,Norman McLaren,132038
545675,Claude Jutra,148176
30058,Steven C. Miller,94818
1065698,Norman McLaren,162755
1065698,Norman McLaren,223243
1065698,Norman McLaren,51406
1065698,Norman McLaren,214948
1065698,Norman McLaren,218658
938768,Evelyn Lambart,211017
938768,Evelyn Lambart,128679
1065698,Norman McLaren,215061
1108581,Leila Djansi,255496
39779,Peter Collinson,40210
19896,Jessica Hausner,266044
231866,Emilis Velyvis,190469
81082,Travis Oates,294308
198375,Maury Dexter,292063
25141,Paul Seydor,61086
510,Tim Burton,87093
56742,Bruno Corbucci,205349
17633,Rob Marshall,224141
56742,Bruno Corbucci,285532
56742,Bruno Corbucci,61925
56742,Bruno Corbucci,52914
56742,Bruno Corbucci,255906
56742,Bruno Corbucci,50758
56742,Bruno Corbucci,52913
56742,Bruno Corbucci,52238
56742,Bruno Corbucci,62715
56742,Bruno Corbucci,127760
56742,Bruno Corbucci,62725
56742,Bruno Corbucci,46001
56742,Bruno Corbucci,58083
56742,Bruno Corbucci,52113
56742,Bruno Corbucci,11613
56742,Bruno Corbucci,53342
56742,Bruno Corbucci,9807
56742,Bruno Corbucci,82083
88623,Jim Stenstrum,17681
52443,Jason Reitman,243684
1058278,Grant Munro,257561
1065698,Norman McLaren,257563
235430,Timo Tjahjanto,171846
1079305,José Val del Omar,125150
1079305,José Val del Omar,106196
147001,Enzo D'Alò,24179
1400942,Mairzee Almas,312497
19274,Seth Rogen,228967
15378,Carol Reed,177043
957,Matthew Vaughn,207703
1212571,Jerry Ciccoritti,242555
73383,Frank Van Passel,85336
54451,Brian G. Hutton,40387
84074,Jay Karas,191489
10956,Josh McLaglen,181533
89157,Bernard L. Kowalski,293380
588736,Matt Wolf,174309
1079305,José Val del Omar,125154
1076027,Sharon Lockhart,122348
108888,Brenton Spencer,51239
931778,Clarence Fok,222216
112593,Gary Binkow,34515
68774,Christopher Menaul,180951
64171,James Hayman,46127
101930,Alex Chandon,19444
941438,Michael Storey,42309
139153,Max Giwa,267863
38393,Marcel Pagnol,67753
1096336,Dirk Hagen,132936
8823,Raoul Walsh,81116
1328747,Robert Denny,274985
583517,David Dietl,212503
517851,Yoav Potash,142119
985904,Angus MacLachlan,261820
18500,Phil Joanou,120605
123367,Tuukka Temonen,307113
60046,Tim Garrick,259018
80602,Tyler Perry,175555
64575,Laurent Tirard,277368
35325,Eric Till,145162
139864,Paul Schibli,13759
100053,Mario Caiano,129062
122029,Christian Camargo,241432
131786,James Bryan,44936
83534,Karl DiPelino,18755
89914,Elliott Nugent,53527
78053,Edwin L. Marin,90932
1085841,Arthur Lipsett,182099
583599,Chris Crow,141058
18209,Claude Miller,110323
55379,Yann Samuell,51090
77134,Robert Celestino,14669
79322,Erik Poppe,212606
16730,Darrell James Roodt,60119
145797,Jack Haley Jr.,215538
116607,Stephen Poliakoff,65821
129433,Eric Rochant,52622
80602,Tyler Perry,51017
100888,Chuck Jones,26540
64171,James Hayman,81393
25873,Jon Cassar,62836
52542,Veit Helmer,302118
110948,Regina Crosby,33582
92591,Peter Sullivan,145186
1149096,Amos Sefer,158828
63937,Albert Pyun,243856
40940,Gerald Thomas,32113
40940,Gerald Thomas,21240
115362,Gavin Wilding,38503
135335,Harry Kümel,94674
63937,Albert Pyun,71841
4109,Michael Curtiz,131944
63937,Albert Pyun,280495
43439,Scott Ziehl,18969
1026369,Rene Perez,168885
1744,Robert Wise,123868
63937,Albert Pyun,88253
97212,Harold French,197647
111462,D. Ross Lederman,51416
18574,Budd Boetticher,30102
8823,Raoul Walsh,168408
150748,Jerry P. Jacobs,36294
56033,Enzo Barboni,11612
1075101,Ana Piterbarg,114285
226622,Chris Metzler,82676
29808,Robert Florey,52228
247612,Robert Conway,225898
126768,Manuel Carballo,63727
1128865,Jesse Wolf,149600
22467,Umberto Lenzi,40474
19708,Albert Band,199155
152190,Carol Wiseman,131903
992840,Agustin,92286
236539,Jordan Vogt-Roberts,250114
1336766,David Campbell,280000
138738,Kaisa Rastimo,47365
130938,Sergei Bodrov,68737
58728,Andrei Konchalovsky,64264
58728,Andrei Konchalovsky,149170
58728,Andrei Konchalovsky,91261
15663,Joseph Sargent,19338
18384,Joel Soisson,37529
138006,Frederick Wiseman,266080
138699,Patxi Amézcua,214761
109893,Veikko Aaltonen,55553
586734,Evelyn Purcell,278334
934032,M. Blash,176079
7319,Nicholas Smith,73661
236013,Akan Satayev,136741
87160,Jay Lee,78093
146215,Jane Simpson,33990
1047497,Christian Bisceglia,159211
136096,Dennis Devine,57008
1091549,Ryan Andrews,101791
66224,Charles B. Pierce,99194
1055199,Andrew Okpeaha MacLean,82492
21227,Sergio Martino,16825
142960,Harvey Frost,240906
80523,Ron Oliver,16412
98132,Jim Wynorski,115084
1216438,David Storey,298533
56033,Enzo Barboni,41897
112833,David Blair,280509
38072,Yves Allégret,79376
129433,Eric Rochant,43281
1037308,Rory Kennedy,84193
143561,Sam Taylor,99946
6012,Daniel Auteuil,201018
13284,Stanley Donen,241804
84977,Dave Marshall,18948
70862,Richard Thorpe,43968
103208,Robert A. Endelson,39342
16294,Jonathan Demme,86209
666935,Barry Avrich,211085
55152,Campbell Scott,21176
54874,Joram Lürsen,144595
94208,Vincent Bal,25797
101104,Eleanor Lindo,28535
21227,Sergio Martino,129579
21227,Sergio Martino,121342
21227,Sergio Martino,58080
21227,Sergio Martino,105860
21227,Sergio Martino,75754
21227,Sergio Martino,80067
21227,Sergio Martino,19946
21227,Sergio Martino,39973
21227,Sergio Martino,27905
21227,Sergio Martino,67180
21227,Sergio Martino,67219
21227,Sergio Martino,43548
21227,Sergio Martino,64666
21227,Sergio Martino,197335
21227,Sergio Martino,82341
21227,Sergio Martino,67221
21227,Sergio Martino,84729
21227,Sergio Martino,275239
21227,Sergio Martino,48805
6558,Gordon Parks,272165
17812,Gregory Hoblit,101125
96372,Tom Clegg,75136
96372,Tom Clegg,75137
96372,Tom Clegg,75138
96372,Tom Clegg,69787
68732,Arna Selznick,153936
562326,Grigori Kozintsev,151068
35595,Scott Foley,300706
99436,Chang Cheh,64998
92436,Keoni Waxman,227359
85456,Mahesh Manjrekar,208637
1220517,Tristram Shapeero,286532
54781,Allison Burnett,271185
88148,Gordon Parks Jr.,63340
58809,Martin Kitrosser,70984
1028011,René Cardona,13383
129433,Eric Rochant,96921
550104,Scott Hamilton Kennedy,111022
132200,Duncan Gibbins,85654
146512,Thanakorn Pongsuwan,30305
14860,Victor Saville,190165
56097,Alki David,15888
67451,Delbert Mann,33730
19656,Sebastian Gutierrez,135047
1002601,Lisandro Alonso,266031
88857,Dome Karukoski,287486
1396219,Inari Niemi,287301
1357749,Juha Lehtola,289183
585035,Óscar Aibar,137614
93004,Tommi Korpela,300487
222478,Leif Lindblom,293491
30477,Peter Werner,239498
937311,Jay Cheel,82967
1284180,Bjorn-Erik Aschim,248833
992866,Takahiro Omori,92321
82511,Will Gluck,196867
5561,Antonio Margheriti,28532
85675,Rajkumar Hirani,297222
7505,Roddy McDowall,126927
1182701,John Lundberg,201076
1346242,Justin Dec,283712
238822,Timothy A. Chey,224903
79392,Alexander Yellen,296626
7506,Irwin Allen,42996
129422,Irving Cummings,130064
108738,Dan Garcia,64091
14855,Frank Borzage,84100
1135290,Siegfried,48854
43518,Lawrence Kasanoff,116977
105801,George King,81878
11593,Rudolph Maté,27399
82394,John Kaye,17806
1010921,Alexander Holt,65186
12327,Joseph M. Newman,95060
130325,Lesley Selander,272663
78053,Edwin L. Marin,72474
3774,Joshua Sinclair,51175
108987,William A. Seiter,106821
4109,Michael Curtiz,124115
95723,Richard Wallace,29365
4109,Michael Curtiz,98010
95135,Robert Boris,42706
83198,Allan Arkush,29628
119561,John Sullivan,276918
93828,Deborah Koons,186845
90,Isabel Coixet,252529
1156445,Andrea Tonacci,173732
23630,Jeff Anderson,31821
1356464,Signe Baumane,288581
1791780,Adam Miklos,307127
129697,Yuri Kantake,43635
32501,Pascale Ferran,266040
1134669,Eliza Hittman,153854
1156445,Andrea Tonacci,251959
1294471,Hwang Dong-hyuk,253065
550754,Gustaf Molander,125891
74878,Tay Garnett,46616
1130914,Jeethu Joseph,244049
1132166,Lauri Maijala,149854
18357,Peter Hewitt,21605
39743,Henry Levin,22058
29662,Terence Fisher,28763
16886,Stephan Schesch,135832
125340,Yuri Mamin,75298
130238,Danny Roth,19365
1099399,Phelim McAleer,157674
227238,Daniel Roby,209293
229378,Robbie Pickering,59439
1331163,Sam Esmail,276908
122969,Edward Sedgwick,42811
1279216,Shana Betz,240881
150748,Jerry P. Jacobs,274478
107065,Arthur Marks,56539
1020083,Norry Niven,106136
10747,Julian Fellowes,49391
4109,Michael Curtiz,162059
15521,Ernest R. Dickerson,16365
81165,Archie Mayo,152986
16214,Mario Van Peebles,142012
188517,David Hamilton,54165
39996,Sidney Lumet,105404
87130,Mark A.Z. Dippé,16460
87130,Mark A.Z. Dippé,26728
80172,Marty Callner,19993
58868,Troy Miller,133704
80172,Marty Callner,28630
55692,Arnold Laven,37238
11159,Cheech Marin,31609
106805,Sidney Miller,94568
44955,Lamberto Bava,50392
1141395,Scott Rutherford,159638
55916,Gabriele Salvatores,303542
64763,François Desagnat,17825
82194,Neill Blomkamp,198184
1092247,Mark A. Walsh,130925
1122954,Brian Larsen,141423
137262,Steve Purcell,256835
1121480,Thomas Verrette,241930
2303,Wim Wenders,265297
35452,Corey Yuen Kwai,42012
1065643,Torgny Anderberg,128946
35318,Ken Annakin,42759
35318,Ken Annakin,39485
35318,Ken Annakin,36339
35318,Ken Annakin,252746
35318,Ken Annakin,73027
31064,Irving Allen,190474
35318,Ken Annakin,121611
16294,Jonathan Demme,268536
71640,Yoshihiro Nakamura,253454
112340,Ron Krauss,232175
68682,Boris Sagal,18682
15521,Ernest R. Dickerson,95997
98541,Michael Hoffman Jr.,117942
232216,Carmen Marron,61038
8823,Raoul Walsh,33709
34751,Ray Enright,130452
557383,Marc Meyers,69878
51677,Gordon Douglas,111317
111172,Ivan Tors,150247
139280,Jay Chapman,222370
1357836,Joe Angio,127150
16957,Fenton Bailey,148777
119310,Annette Haywood-Carter,207871
1044881,Teemu Nikki,209686
229351,Yury Bykov,285700
202212,Peter Sanders,226227
1018522,Sarah McCarthy,199291
1080869,Danielle Gardner,125034
52094,Jerry Jameson,121727
75035,Olivier Megaton,260346
638,Michael Mann,201088
1170415,Lawrence Blume,188984
20370,Irving Pichel,147903
14501,Peter Ustinov,259912
82413,Jack Conway,197737
1290174,Paola di Florio,213603
131955,Lau Kar-Wing,144610
82751,Fred F. Sears,36463
146954,Mårten Klingberg,315360
63550,Tom McLoughlin,72240
228729,Lev Kuleshov,126644
1056130,Peter Levin,73198
38692,Paul Hoen,71886
20412,Michael Anderson,127808
1113222,Antti Heikki Pesonen,315057
1116302,Taru Mäkelä,315044
32375,Mario Monicelli,216736
40615,Jerzy Kawalerowicz,38898
1062920,Tadeusz Konwicki,193348
1479394,Akseli Tuomivaara,278329
96665,Adrià García,26700
1299642,Julius Avery,294652
10092,Robert J. Flaherty,284793
3238,Merian C. Cooper,115132
10146,Jacques Tourneur,38267
35216,Michel Boisrond,66969
3582,Jean Aurel,92251
1032,Martin Scorsese,48714
1032,Martin Scorsese,48717
47005,Alan Taylor,87101
63709,Craig R. Baxley,71456
100036,D.W. Griffith,118943
80172,Marty Callner,26621
109744,Ryan Polito,86705
35216,Michel Boisrond,66965
147113,Jason Woliner,75874
147113,Jason Woliner,27317
147113,Jason Woliner,92452
112593,Gary Binkow,36575
139280,Jay Chapman,191120
227966,Stephen Vittoria,78531
212240,Tom Harper,288158
1083454,Brian Mills,68352
125690,Mikio Naruse,126432
60074,Jeff Garlin,203534
93032,Ray Griggs,20177
115611,Adam Yauch,62934
37710,Peter Hyams,84209
1064952,Simon Aboud,116723
95329,Kevin Connor,3057
95329,Kevin Connor,125458
52629,Joseph Ruben,199591
92410,Anders Nilsson,24023
92410,Anders Nilsson,24026
19912,Ute Wieland,11752
1117498,PES,142563
1138629,Minkyu Lee,157301
58912,Matthew Hastings,9755
1078398,Aaron C. Peer,123634
11201,Claude Zidi,8767
525,Christopher Nolan,43629
448930,Shane O'Sullivan,187156
1276383,Anthony Mandler,241287
1868,Louis Lumière,774
936584,Laurent Bouzereau,163250
936584,Laurent Bouzereau,261207
89193,Carlo Verdone,37775
89193,Carlo Verdone,37768
89193,Carlo Verdone,37777
89193,Carlo Verdone,59040
89193,Carlo Verdone,23273
89193,Carlo Verdone,62491
89193,Carlo Verdone,56825
89193,Carlo Verdone,60014
89193,Carlo Verdone,56551
89193,Carlo Verdone,58189
89193,Carlo Verdone,56804
89193,Carlo Verdone,58081
89193,Carlo Verdone,42674
89193,Carlo Verdone,44933
89193,Carlo Verdone,22728
89193,Carlo Verdone,43544
89193,Carlo Verdone,38327
89193,Carlo Verdone,20414
89193,Carlo Verdone,36298
89193,Carlo Verdone,93855
90350,Jang Jin,267573
58614,SABU,221437
89193,Carlo Verdone,255456
1435343,John Wilson,43477
166995,Andrew Levitas,261768
17282,Takashi Miike,199925
238433,Andrzej Munk,211710
21863,Sebastian Junger,267872
223,Alejandro González Iñárritu,38187
1614,Ang Lee,30091
13776,John Frankenheimer,38183
40223,Joe Carnahan,38190
893,Tony Scott,51939
11401,John Woo,38185
113417,Tom Fernández,251555
87130,Mark A.Z. Dippé,132601
133790,Michael D. Olmos,84197
1106620,Ibrahim El-Batout,137079
224884,Imanol Uribe,21447
61244,Robert Vince,14749
935267,J.C. Khoury,298935
1225107,Meredith Edwards,293861
34580,Henri Verneuil,51213
18563,Georges Lautner,55316
33781,Gilles Grangier,44522
18563,Georges Lautner,31270
24389,Denys de La Patellière,33336
1064952,Simon Aboud,116723
95329,Kevin Connor,3057
238220,Oleg Stepchenko,208763
1008377,Dunia Ayaso,80145
95329,Kevin Connor,125458
52629,Joseph Ruben,199591
92410,Anders Nilsson,24023
92410,Anders Nilsson,24026
19912,Ute Wieland,11752
113290,Wiebke von Carolsfeld,212756
128991,Will Lovelace,42863
86500,Nicolás López,20693
236959,Arto Halonen,264048
15868,Uli Edel,289394
939452,Terry Miles,107255
240069,Per Lindberg,64926
1117498,PES,142563
1138629,Minkyu Lee,157301
58912,Matthew Hastings,9755
1078398,Aaron C. Peer,123634
11201,Claude Zidi,8767
4410,Roberto Rossellini,96546
191677,Alex Segal,120539
13980,Vincente Minnelli,78358
38393,Marcel Pagnol,43900
525,Christopher Nolan,43629
448930,Shane O'Sullivan,187156
38393,Marcel Pagnol,43153
38393,Marcel Pagnol,84875
38393,Marcel Pagnol,67756
38393,Marcel Pagnol,65703
29808,Robert Florey,50107
29808,Robert Florey,88209
29808,Robert Florey,23107
29808,Robert Florey,101598
29808,Robert Florey,36635
29808,Robert Florey,37482
97773,Anne Wheeler,274007
60621,Jeff Franklin,50327
60725,Jim Kammerud,13654
38072,Yves Allégret,65611
54507,Jon M. Chu,54518
62658,Harvey Glazer,19824
19142,Kenneth Johnson,101660
35479,John Blanchard,4226
57035,Reinhard Klooss,230222
57090,Brett Leonard,13360
23799,Uwe Boll,15434
139153,Max Giwa,85373
70262,Elliot Silverstein,24655
62157,Josh Stolberg,244688
105446,Indra Kumar,29988
71901,Douglas Aarniokoski,78383
126882,Declan O'Brien,125509
106491,Mark Griffiths,25373
17119,Kim Sung-su,200085
115560,David Morris,151044
18525,Luc Jacquet,5139
81154,Mariano Galperin,115520
77319,Jacob Cheung Chi-Leung,257648
559968,Leslie Small,181330
1074721,Enrique Gato,121734
35525,Richard T. Heffron,140161
65127,Adamo P. Cultraro,70008
22012,David Worth,18015
72712,Patrik Syversen,60575
583857,Peter Strickland,250225
1255496,Gabe Polsky,256876
1144060,Eirik Svensson,161529
7447,Alec Baldwin,33932
1157590,Conor Allyn,174645
85488,Tim Skousen,19033
84124,Tina Gordon Chism,72359
59584,David Petrarca,9817
91026,Tennyson Bardwell,24116
1327402,Michael Hurst,10055
1216479,Steve Purcell,39227
100734,Johannes Roberts,53459
80602,Tyler Perry,239562
1193446,Anthony Leonardi III,209901
77367,George Bessudo,14025
94003,Yim Pil-sung,25597
126423,Andrew Green,32304
1143671,Leone Marucci,161321
70301,Matthew Leutwyler,15426
58712,Steve Miner,15616
73832,Jessy Terrero,51250
59828,Shawn Papazian,19066
37742,Gianfranco Parolini,52916
225554,Michael Pavone,77879
1364771,Clare Lewins,293262
12073,Mike Myers,209416
140086,Matt Cimber,91259
558929,David Robert Mitchell,270303
1246494,Jonathan Miller,194817
76242,Noel Clarke,269173
125787,Shahin Sean Solimon,54415
76336,Wiktor Ericsson,152273
15239,Terry Hughes,24745
108668,Don Handfield,75074
6521,Alberto Rodríguez,98582
116929,Chris Angel,28635
107736,John Henderson,31183
61175,John Whitesell,119738
1224031,Alfonso Gomez-Rejon,287084
56210,Pablo Trapero,110393
110701,K. V. Anand,139662
1271980,Peter Burger,14440
84983,Steven Ayromlooi,19288
80047,Lee Demarbre,26588
27146,Robert Lieberman,38166
30870,Dave Payne,18616
60149,Nicholaus Goossen,22175
257490,Adam Grossman,27770
27992,Brian Yuzna,37526
16672,Ate de Jong,16191
230157,Dominic Burns,146631
70055,Jack Gold,38602
107333,Jim O'Connolly,30934
80216,Howard Michael Gould,29919
558177,Jonathan Newman,65762
141194,Marc Daniels,115531
1292557,Michel Comte,253153
1316684,Aku Louhimies,68189
13776,John Frankenheimer,86240
28403,Rainer Matsutani,9076
28523,Dietrich Brüggemann,56624
74091,Makoto Shinkai,222715
995511,Andrew Bowler,92968
1018895,Jan Schomburg,98612
3776,Jean-Luc Godard,114982
230411,Masayuki Kojima,59298
101449,Maria Lease,38020
86325,Ryoo Seung-wan,160704
1285352,Yang Woo-Seok,242452
14643,William A. Wellman,118139
1192926,Günter Gräwert,269165
230320,Todd Verow,185207
1097857,Yoram Gross,276819
30956,Jesús Franco,3483
16214,Mario Van Peebles,63139
138557,Kaare Andrews,44678
40940,Gerald Thomas,19254
40940,Gerald Thomas,19300
40940,Gerald Thomas,26190
2087,Richard Fleischer,61411
39104,Abel Ferrara,47212
239412,Aram Avakian,88359
41720,Jerry Paris,25441
98744,Mark Vadik,47891
213457,Henning Carlsen,114286
1214800,Lauren MacMullan,234567
8311,Farah Khan,277432
1827779,Shannon Hartman,46967
86004,Joseph H. Lewis,23338
32983,Douglas McGrath,63472
66987,Fritz Kiersch,209369
81297,Mark Atkins,177566
81930,Alfred L. Werker,113237
51373,Larry Peerce,23178
51373,Larry Peerce,86131
51373,Larry Peerce,61550
18356,Stephen Herek,15671
940663,Chester M. Franklin,174594
21479,Andrew Stevens,64084
450321,Phil Dornfeld,58231
30833,William Beaudine,86901
13776,John Frankenheimer,68659
1126416,Elia Petridis,147764
23946,Roger Young,109161
5561,Antonio Margheriti,237925
151092,Eric Eason,15558
65304,Franc Roddam,29077
116929,Chris Angel,38157
106956,Ellen Perry,91979
17278,Nick Gomez,243568
50303,Michael Pate,31179
15452,David Steinberg,36251
112914,David DeFalco,32845
69918,John Shepphird,29083
1052217,Jorge Torregrossa,111443
18669,J. Lee Thompson,47914
127542,Bob Misiorowski,42185
1320176,Jeff Fisher,14862
18907,Richard Quine,26817
81322,Jeremy Kasten,13903
71150,Richard Clabaugh,41275
